Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NIV_EDUCA_esta,LLOC_NAIX
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",665,4,4
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2093,4,5
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,4,6
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1253,5,1
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",480,5,2
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",784,5,3
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2206,5,4
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",4621,5,5
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,5,6
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6,6,1
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,6,2
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,6,4
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,6,5
2024-01-01,2,Eixample,5,el Fort Pienc,63,1,1
2024-01-01,2,Eixample,5,el Fort Pienc,19,1,2
2024-01-01,2,Eixample,5,el Fort Pienc,117,1,3
2024-01-01,2,Eixample,5,el Fort Pienc,..,1,4
2024-01-01,2,Eixample,5,el Fort Pienc,19,1,5
2024-01-01,2,Eixample,5,el Fort Pienc,873,2,1
2024-01-01,2,Eixample,5,el Fort Pienc,229,2,2
2024-01-01,2,Eixample,5,el Fort Pienc,826,2,3
2024-01-01,2,Eixample,5,el Fort Pienc,94,2,4
2024-01-01,2,Eixample,5,el Fort Pienc,1376,2,5
2024-01-01,2,Eixample,5,el Fort Pienc,2443,3,1
2024-01-01,2,Eixample,5,el Fort Pienc,410,3,2
2024-01-01,2,Eixample,5,el Fort Pienc,784,3,3
2024-01-01,2,Eixample,5,el Fort Pienc,170,3,4
2024-01-01,2,Eixample,5,el Fort Pienc,2582,3,5
2024-01-01,2,Eixample,5,el Fort Pienc,..,3,6
2024-01-01,2,Eixample,5,el Fort Pienc,3464,4,1
2024-01-01,2,Eixample,5,el Fort Pienc,532,4,2
2024-01-01,2,Eixample,5,el Fort Pienc,833,4,3
2024-01-01,2,Eixample,5,el Fort Pienc,486,4,4
2024-01-01,2,Eixample,5,el Fort Pienc,3205,4,5
2024-01-01,2,Eixample,5,el Fort Pienc,..,4,6
2024-01-01,2,Eixample,5,el Fort Pienc,4285,5,1
2024-01-01,2,Eixample,5,el Fort Pienc,1051,5,2
2024-01-01,2,Eixample,5,el Fort Pienc,1713,5,3
2024-01-01,2,Eixample,5,el Fort Pienc,1505,5,4
2024-01-01,2,Eixample,5,el Fort Pienc,5269,5,5
2024-01-01,2,Eixample,5,el Fort Pienc,11,5,6
2024-01-01,2,Eixample,5,el Fort Pienc,10,6,1
2024-01-01,2,Eixample,5,el Fort Pienc,..,6,2
2024-01-01,2,Eixample,5,el Fort Pienc,..,6,3
2024-01-01,2,Eixample,5,el Fort Pienc,..,6,5
2024-01-01,2,Eixample,6,la Sagrada Família,106,1,1
2024-01-01,2,Eixample,6,la Sagrada Família,33,1,2
2024-01-01,2,Eixample,6,la Sagrada Família,241,1,3
2024-01-01,2,Eixample,6,la Sagrada Família,..,1,4
2024-01-01,2,Eixample,6,la Sagrada Família,13,1,5
2024-01-01,2,Eixample,6,la Sagrada Família,1548,2,1
2024-01-01,2,Eixample,6,la Sagrada Família,424,2,2
2024-01-01,2,Eixample,6,la Sagrada Família,1527,2,3
2024-01-01,2,Eixample,6,la Sagrada Família,90,2,4
2024-01-01,2,Eixample,6,la Sagrada Família,1330,2,5
2024-01-01,2,Eixample,6,la Sagrada Família,..,2,6
2024-01-01,2,Eixample,6,la Sagrada Família,4183,3,1
2024-01-01,2,Eixample,6,la Sagrada Família,578,3,2
2024-01-01,2,Eixample,6,la Sagrada Família,1206,3,3
2024-01-01,2,Eixample,6,la Sagrada Família,215,3,4
2024-01-01,2,Eixample,6,la Sagrada Família,2863,3,5
2024-01-01,2,Eixample,6,la Sagrada Família,..,3,6
2024-01-01,2,Eixample,6,la Sagrada Família,5795,4,1
2024-01-01,2,Eixample,6,la Sagrada Família,773,4,2
2024-01-01,2,Eixample,6,la Sagrada Família,1102,4,3
2024-01-01,2,Eixample,6,la Sagrada Família,597,4,4
2024-01-01,2,Eixample,6,la Sagrada Família,4207,4,5
2024-01-01,2,Eixample,6,la Sagrada Família,..,4,6
2024-01-01,2,Eixample,6,la Sagrada Família,6948,5,1
2024-01-01,2,Eixample,6,la Sagrada Família,1707,5,2
2024-01-01,2,Eixample,6,la Sagrada Família,2448,5,3
2024-01-01,2,Eixample,6,la Sagrada Família,1847,5,4
2024-01-01,2,Eixample,6,la Sagrada Família,7811,5,5
2024-01-01,2,Eixample,6,la Sagrada Família,14,5,6
2024-01-01,2,Eixample,6,la Sagrada Família,7,6,1
2024-01-01,2,Eixample,6,la Sagrada Família,..,6,2
2024-01-01,2,Eixample,6,la Sagrada Família,..,6,3
2024-01-01,2,Eixample,6,la Sagrada Família,8,6,5
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,60,1,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,17,1,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,71,1,3
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,..,1,4
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,..,1,5
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,907,2,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,210,2,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,585,2,3
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,126,2,4
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,800,2,5
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,2419,3,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,423,3,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,603,3,3
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,262,3,4
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,1325,3,5
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,..,3,6
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,4758,4,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,724,4,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,783,4,3
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,658,4,4
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,2520,4,5
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,7,4,6
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,7888,5,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,1970,5,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,2370,5,3
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,2801,5,4
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,7677,5,5
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,18,5,6
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,16,6,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,..,6,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,..,6,3
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,..,6,4
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,..,6,5
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,57,1,1
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,22,1,2
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,110,1,3
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,1,4
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,6,1,5
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,923,2,1
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,268,2,2
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,643,2,3
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,71,2,4
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,812,2,5
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,2,6
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2469,3,1
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,454,3,2
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,638,3,3
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,231,3,4
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1802,3,5
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,4689,4,1
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,753,4,2
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,876,4,3
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,602,4,4
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,3044,4,5
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,4,6
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,7044,5,1
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2006,5,2
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2551,5,3
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2108,5,4
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,7403,5,5
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,19,5,6
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,14,6,1
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,6,2
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,6,5
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,102,1,1
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,36,1,2
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,162,1,3
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,5,1,4
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,18,1,5
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1563,2,1
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,405,2,2
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1268,2,3
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,85,2,4
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1231,2,5
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,2,6
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,4056,3,1
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,727,3,2
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1161,3,3
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,202,3,4
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,2494,3,5
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,3,6
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,6505,4,1
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1060,4,2
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1458,4,3
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,541,4,4
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,3837,4,5
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,4,6
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,9205,5,1
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,2638,5,2
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,3613,5,3
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1866,5,4
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,7844,5,5
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,26,5,6
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,17,6,1
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,6,2
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,6,3
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,6,4
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,5,6,5
2024-01-01,2,Eixample,10,Sant Antoni,91,1,1
2024-01-01,2,Eixample,10,Sant Antoni,46,1,2
2024-01-01,2,Eixample,10,Sant Antoni,176,1,3
2024-01-01,2,Eixample,10,Sant Antoni,..,1,4
2024-01-01,2,Eixample,10,Sant Antoni,13,1,5
2024-01-01,2,Eixample,10,Sant Antoni,1311,2,1
2024-01-01,2,Eixample,10,Sant Antoni,301,2,2
2024-01-01,2,Eixample,10,Sant Antoni,950,2,3
2024-01-01,2,Eixample,10,Sant Antoni,65,2,4
2024-01-01,2,Eixample,10,Sant Antoni,1406,2,5
2024-01-01,2,Eixample,10,Sant Antoni,..,2,6
2024-01-01,2,Eixample,10,Sant Antoni,3148,3,1
2024-01-01,2,Eixample,10,Sant Antoni,474,3,2
2024-01-01,2,Eixample,10,Sant Antoni,733,3,3
2024-01-01,2,Eixample,10,Sant Antoni,181,3,4
2024-01-01,2,Eixample,10,Sant Antoni,2195,3,5
2024-01-01,2,Eixample,10,Sant Antoni,4263,4,1
2024-01-01,2,Eixample,10,Sant Antoni,592,4,2
2024-01-01,2,Eixample,10,Sant Antoni,863,4,3
2024-01-01,2,Eixample,10,Sant Antoni,458,4,4
2024-01-01,2,Eixample,10,Sant Antoni,2559,4,5
2024-01-01,2,Eixample,10,Sant Antoni,7,4,6
2024-01-01,2,Eixample,10,Sant Antoni,4933,5,1
2024-01-01,2,Eixample,10,Sant Antoni,1302,5,2
2024-01-01,2,Eixample,10,Sant Antoni,1913,5,3
2024-01-01,2,Eixample,10,Sant Antoni,1668,5,4
2024-01-01,2,Eixample,10,Sant Antoni,5105,5,5
2024-01-01,2,Eixample,10,Sant Antoni,11,5,6
2024-01-01,2,Eixample,10,Sant Antoni,8,6,1
2024-01-01,2,Eixample,10,Sant Antoni,..,6,2
2024-01-01,2,Eixample,10,Sant Antoni,7,6,5
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,124,1,1
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,16,1,2
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,220,1,3
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,5,1,4
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,36,1,5
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,1808,2,1
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,255,2,2
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,1323,2,3
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,134,2,4
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,2663,2,5
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,2,6
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,3534,3,1
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,368,3,2
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,786,3,3
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,288,3,4
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,3437,3,5
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,3,6
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,3140,4,1
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,448,4,2
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,720,4,3
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,703,4,4
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,3437,4,5
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,4,6
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,2448,5,1
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,761,5,2
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,1303,5,3
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,2084,5,4
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,4837,5,5
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,5,6
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,21,6,1
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,6,2
2024-01-01,3,Sants-Montjuïc,11,el Poble-sec,9,6,5
2024-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,16,1,1
2024-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,6,1,3
2024-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,286,2,1
2024-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,21,2,2
2024-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,47,2,3
2024-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,10,2,4
2024-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,66,2,5
2024-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,305,3,1
2024-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,26,3,2
2024-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,36,3,3
2024-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,17,3,4
2024-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,115,3,5
2024-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,109,4,1
2024-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,14,4,2
2024-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,29,4,3
2024-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,14,4,4
2024-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,126,4,5
2024-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,90,5,1
2024-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,31,5,2
2024-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,40,5,3
2024-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,43,5,4
2024-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,184,5,5
2024-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,6,1
2024-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,6,5
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,74,1,1
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,18,1,2
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,367,1,3
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,..,1,4
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,20,1,5
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,2233,2,1
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,283,2,2
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,2097,2,3
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,111,2,4
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,1716,2,5
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,..,2,6
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,4196,3,1
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,489,3,2
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,1095,3,3
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,106,3,4
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,2011,3,5
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,3491,4,1
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,372,4,2
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,770,4,3
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,212,4,4
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,2104,4,5
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,..,4,6
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,2039,5,1
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,355,5,2
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,614,5,3
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,264,5,4
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,1957,5,5
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,5,5,6
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,15,6,1
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,5,6,2
2024-01-01,3,Sants-Montjuïc,13,la Marina de Port,..,6,5
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,32,1,1
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,8,1,2
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,78,1,3
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,12,1,5
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,399,2,1
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,91,2,2
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,531,2,3
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,33,2,4
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,563,2,5
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,..,2,6
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,950,3,1
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,137,3,2
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,343,3,3
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,50,3,4
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,727,3,5
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,..,3,6
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,1091,4,1
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,161,4,2
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,323,4,3
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,106,4,4
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,715,4,5
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,..,4,6
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,1123,5,1
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,282,5,2
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,492,5,3
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,291,5,4
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,1180,5,5
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,..,5,6
2024-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,..,6,1
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,61,1,1
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,10,1,2
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,81,1,3
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,..,1,4
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,14,1,5
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,757,2,1
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,142,2,2
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,513,2,3
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,50,2,4
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,706,2,5
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,1397,3,1
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,188,3,2
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,443,3,3
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,102,3,4
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,1108,3,5
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,1506,4,1
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,254,4,2
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,377,4,3
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,184,4,4
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,1253,4,5
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,1632,5,1
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,541,5,2
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,743,5,3
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,543,5,4
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,1757,5,5
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,..,5,6
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,9,6,1
2024-01-01,3,Sants-Montjuïc,15,Hostafrancs,..,6,5
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,59,1,1
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,19,1,2
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,146,1,3
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,..,1,4
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,21,1,5
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,979,2,1
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,207,2,2
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,1040,2,3
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,33,2,4
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,708,2,5
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,2107,3,1
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,301,3,2
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,689,3,3
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,82,3,4
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,1062,3,5
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,..,3,6
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,2492,4,1
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,359,4,2
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,500,4,3
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,167,4,4
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,1277,4,5
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,2244,5,1
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,551,5,2
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,767,5,3
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,350,5,4
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,1682,5,5
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,..,5,6
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,8,6,1
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,..,6,2
2024-01-01,3,Sants-Montjuïc,16,la Bordeta,..,6,5
2024-01-01,3,Sants-Montjuïc,17,Sants - Badal,64,1,1
